,date,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party,Democrats,Republicans
15550,2022-09-23,South Carolina,45,1703439,18331,42.0,Republicans,0,1
15551,2022-09-24,South Carolina,45,1703439,18331,42.0,Republicans,0,1
15552,2022-09-25,South Carolina,45,1703439,18331,42.0,Republicans,0,1
15553,2022-09-26,South Carolina,45,1703439,18331,42.0,Republicans,0,1
15554,2022-09-27,South Carolina,45,1708074,18365,42.0,Republicans,0,1
15555,2022-09-28,South Carolina,45,1708074,18365,42.0,Republicans,0,1
15556,2022-09-29,South Carolina,45,1708074,18365,42.0,Republicans,0,1
15557,2022-09-30,South Carolina,45,1708074,18365,42.0,Republicans,0,1
15558,2022-10-01,South Carolina,45,1708074,18365,42.0,Republicans,0,1
15559,2022-10-02,South Carolina,45,1708074,18365,42.0,Republicans,0,1
15560,2022-10-03,South Carolina,45,1708074,18365,42.0,Republicans,0,1
15561,2022-10-04,South Carolina,45,1712281,18390,42.0,Republicans,0,1
15562,2022-10-05,South Carolina,45,1712281,18390,42.0,Republicans,0,1
15563,2022-10-06,South Carolina,45,1712281,18390,42.0,Republicans,0,1
15564,2022-10-07,South Carolina,45,1712281,18390,42.0,Republicans,0,1
15565,2022-10-08,South Carolina,45,1712281,18390,42.0,Republicans,0,1
15566,2022-10-09,South Carolina,45,1712281,18390,42.0,Republicans,0,1
15567,2022-10-10,South Carolina,45,1712281,18390,42.0,Republicans,0,1
15568,2022-10-11,South Carolina,45,1715434,18468,42.0,Republicans,0,1
15569,2022-10-12,South Carolina,45,1715434,18468,42.0,Republicans,0,1
15570,2022-10-13,South Carolina,45,1715434,18468,42.0,Republicans,0,1
15571,2022-10-14,South Carolina,45,1715434,18468,42.0,Republicans,0,1
15572,2022-10-15,South Carolina,45,1715434,18468,42.0,Republicans,0,1
15573,2022-10-16,South Carolina,45,1715434,18468,42.0,Republicans,0,1
15574,2022-10-17,South Carolina,45,1715434,18468,42.0,Republicans,0,1
15575,2022-10-18,South Carolina,45,1718600,18527,42.0,Republicans,0,1
15576,2022-10-19,South Carolina,45,1718600,18527,42.0,Republicans,0,1
15577,2022-10-20,South Carolina,45,1718600,18527,42.0,Republicans,0,1
15578,2022-10-21,South Carolina,45,1718600,18527,42.0,Republicans,0,1
15579,2022-10-22,South Carolina,45,1718600,18527,42.0,Republicans,0,1
15580,2022-10-23,South Carolina,45,1718600,18527,42.0,Republicans,0,1
15581,2022-10-24,South Carolina,45,1718600,18527,42.0,Republicans,0,1
15582,2022-10-25,South Carolina,45,1721693,18578,42.0,Republicans,0,1
15583,2022-10-26,South Carolina,45,1721693,18578,42.0,Republicans,0,1
15584,2022-10-27,South Carolina,45,1721693,18578,42.0,Republicans,0,1
15585,2022-10-28,South Carolina,45,1721693,18578,42.0,Republicans,0,1
15586,2022-10-29,South Carolina,45,1721693,18578,42.0,Republicans,0,1
15587,2022-10-30,South Carolina,45,1721693,18578,42.0,Republicans,0,1
15588,2022-10-31,South Carolina,45,1721693,18578,42.0,Republicans,0,1
15589,2022-11-01,South Carolina,45,1725160,18633,42.0,Republicans,0,1
15590,2022-11-02,South Carolina,45,1725160,18633,42.0,Republicans,0,1
15591,2022-11-03,South Carolina,45,1725160,18633,42.0,Republicans,0,1
15592,2022-11-04,South Carolina,45,1725160,18633,42.0,Republicans,0,1
15593,2022-11-05,South Carolina,45,1725160,18633,42.0,Republicans,0,1
15594,2022-11-06,South Carolina,45,1725160,18633,42.0,Republicans,0,1
15595,2022-11-07,South Carolina,45,1725160,18633,42.0,Republicans,0,1
15596,2022-11-08,South Carolina,45,1729333,18660,42.0,Republicans,0,1
15597,2022-11-09,South Carolina,45,1729333,18660,42.0,Republicans,0,1
15598,2022-11-10,South Carolina,45,1729333,18660,42.0,Republicans,0,1
15599,2022-11-11,South Carolina,45,1729333,19235,42.0,Republicans,0,1
15600,2022-11-12,South Carolina,45,1729333,19235,42.0,Republicans,0,1
15601,2022-11-13,South Carolina,45,1729333,19235,42.0,Republicans,0,1
15602,2022-11-14,South Carolina,45,1729333,19235,42.0,Republicans,0,1
15603,2022-11-15,South Carolina,45,1732287,19250,42.0,Republicans,0,1
15604,2022-11-16,South Carolina,45,1732287,19250,42.0,Republicans,0,1
15605,2022-11-17,South Carolina,45,1732287,19250,42.0,Republicans,0,1
15606,2022-11-18,South Carolina,45,1732287,19250,42.0,Republicans,0,1
15607,2022-11-19,South Carolina,45,1732287,19250,42.0,Republicans,0,1
15608,2022-11-20,South Carolina,45,1732287,19250,42.0,Republicans,0,1
15609,2022-11-21,South Carolina,45,1732287,19250,42.0,Republicans,0,1
15610,2022-11-22,South Carolina,45,1735351,19271,42.0,Republicans,0,1
15611,2022-11-23,South Carolina,45,1735351,19271,42.0,Republicans,0,1
15612,2022-11-24,South Carolina,45,1735351,19271,42.0,Republicans,0,1
15613,2022-11-25,South Carolina,45,1735351,19271,42.0,Republicans,0,1
15614,2022-11-26,South Carolina,45,1735351,19271,42.0,Republicans,0,1
15615,2022-11-27,South Carolina,45,1735351,19271,42.0,Republicans,0,1
15616,2022-11-28,South Carolina,45,1735351,19271,42.0,Republicans,0,1
15617,2022-11-29,South Carolina,45,1738379,19274,42.0,Republicans,0,1
15618,2022-11-30,South Carolina,45,1738379,19274,42.0,Republicans,0,1
15619,2022-12-01,South Carolina,45,1738379,19274,42.0,Republicans,0,1
15620,2022-12-02,South Carolina,45,1738379,19274,42.0,Republicans,0,1
15621,2022-12-03,South Carolina,45,1738379,19274,42.0,Republicans,0,1
15622,2022-12-04,South Carolina,45,1738379,19274,42.0,Republicans,0,1
15623,2022-12-05,South Carolina,45,1738379,19274,42.0,Republicans,0,1
15624,2022-12-06,South Carolina,45,1745166,19306,42.0,Republicans,0,1
15625,2022-12-07,South Carolina,45,1745166,19306,42.0,Republicans,0,1
15626,2022-12-08,South Carolina,45,1745166,19328,42.0,Republicans,0,1
15627,2022-12-09,South Carolina,45,1745166,19328,42.0,Republicans,0,1
15628,2022-12-10,South Carolina,45,1745166,19328,42.0,Republicans,0,1
15629,2022-12-11,South Carolina,45,1745166,19328,42.0,Republicans,0,1
15630,2022-12-12,South Carolina,45,1745166,19328,42.0,Republicans,0,1
15631,2022-12-13,South Carolina,45,1751646,19346,42.0,Republicans,0,1
15632,2022-12-14,South Carolina,45,1751646,19346,42.0,Republicans,0,1
15633,2022-12-15,South Carolina,45,1751646,19346,42.0,Republicans,0,1
15634,2022-12-16,South Carolina,45,1751646,19346,42.0,Republicans,0,1
15635,2022-12-17,South Carolina,45,1751646,19346,42.0,Republicans,0,1
15636,2022-12-18,South Carolina,45,1751646,19346,42.0,Republicans,0,1
15637,2022-12-19,South Carolina,45,1751646,19346,42.0,Republicans,0,1
15638,2022-12-20,South Carolina,45,1760204,19368,42.0,Republicans,0,1
15639,2022-12-21,South Carolina,45,1760204,19368,42.0,Republicans,0,1
15640,2022-12-22,South Carolina,45,1760204,19368,42.0,Republicans,0,1
15641,2022-12-23,South Carolina,45,1760204,19368,42.0,Republicans,0,1
15642,2022-12-24,South Carolina,45,1760204,19368,42.0,Republicans,0,1
15643,2022-12-25,South Carolina,45,1760204,19368,42.0,Republicans,0,1
15644,2022-12-26,South Carolina,45,1760204,19368,42.0,Republicans,0,1
15645,2022-12-27,South Carolina,45,1770059,19385,42.0,Republicans,0,1
15646,2022-12-28,South Carolina,45,1770059,19385,42.0,Republicans,0,1
15647,2022-12-29,South Carolina,45,1770059,19385,42.0,Republicans,0,1
15648,2022-12-30,South Carolina,45,1770059,19385,42.0,Republicans,0,1
15649,2022-12-31,South Carolina,45,1770059,19385,42.0,Republicans,0,1
15650,2023-01-01,South Carolina,45,1770059,19385,42.0,Republicans,0,1
15651,2023-01-02,South Carolina,45,1770059,19385,42.0,Republicans,0,1
15652,2023-01-03,South Carolina,45,1770059,19385,42.0,Republicans,0,1
15653,2023-01-04,South Carolina,45,1780649,19426,42.0,Republicans,0,1
15654,2023-01-05,South Carolina,45,1780649,19426,42.0,Republicans,0,1
15655,2023-01-06,South Carolina,45,1780649,19426,42.0,Republicans,0,1
15656,2023-01-07,South Carolina,45,1780649,19426,42.0,Republicans,0,1
15657,2023-01-08,South Carolina,45,1780649,19426,42.0,Republicans,0,1
15658,2023-01-09,South Carolina,45,1780649,19426,42.0,Republicans,0,1
15659,2023-01-10,South Carolina,45,1791933,19538,42.0,Republicans,0,1
15660,2023-01-11,South Carolina,45,1791933,19538,42.0,Republicans,0,1
15661,2023-01-12,South Carolina,45,1791933,19538,42.0,Republicans,0,1
15662,2023-01-13,South Carolina,45,1791933,19538,42.0,Republicans,0,1
15663,2023-01-14,South Carolina,45,1791933,19538,42.0,Republicans,0,1
15664,2023-01-15,South Carolina,45,1791933,19538,42.0,Republicans,0,1
15665,2023-01-16,South Carolina,45,1791933,19538,42.0,Republicans,0,1
15666,2023-01-17,South Carolina,45,1791933,19538,42.0,Republicans,0,1
15667,2023-01-18,South Carolina,45,1799966,19609,42.0,Republicans,0,1
15668,2023-01-19,South Carolina,45,1799966,19609,42.0,Republicans,0,1
15669,2023-01-20,South Carolina,45,1799966,19609,42.0,Republicans,0,1
15670,2023-01-21,South Carolina,45,1799966,19609,42.0,Republicans,0,1
15671,2023-01-22,South Carolina,45,1799966,19609,42.0,Republicans,0,1
15672,2023-01-23,South Carolina,45,1799966,19609,42.0,Republicans,0,1
15673,2023-01-24,South Carolina,45,1807019,19628,42.0,Republicans,0,1
15674,2023-01-25,South Carolina,45,1807019,19628,42.0,Republicans,0,1
15675,2023-01-26,South Carolina,45,1807019,19628,42.0,Republicans,0,1
15676,2023-01-27,South Carolina,45,1807019,19628,42.0,Republicans,0,1
15677,2023-01-28,South Carolina,45,1807019,19628,42.0,Republicans,0,1
15678,2023-01-29,South Carolina,45,1807019,19628,42.0,Republicans,0,1
15679,2023-01-30,South Carolina,45,1807019,19628,42.0,Republicans,0,1
15680,2023-01-31,South Carolina,45,1812958,19628,42.0,Republicans,0,1
15681,2023-02-01,South Carolina,45,1812958,19628,42.0,Republicans,0,1
15682,2023-02-02,South Carolina,45,1812958,19628,42.0,Republicans,0,1
15683,2023-02-03,South Carolina,45,1812958,19628,42.0,Republicans,0,1
15684,2023-02-04,South Carolina,45,1812958,19628,42.0,Republicans,0,1
15685,2023-02-05,South Carolina,45,1812958,19628,42.0,Republicans,0,1
15686,2023-02-06,South Carolina,45,1812958,19628,42.0,Republicans,0,1
15687,2023-02-07,South Carolina,45,1818546,19820,42.0,Republicans,0,1
15688,2023-02-08,South Carolina,45,1818546,19820,42.0,Republicans,0,1
15689,2023-02-09,South Carolina,45,1818546,19820,42.0,Republicans,0,1
15690,2023-02-10,South Carolina,45,1818546,19820,42.0,Republicans,0,1
15691,2023-02-11,South Carolina,45,1818546,19820,42.0,Republicans,0,1
15692,2023-02-12,South Carolina,45,1818546,19820,42.0,Republicans,0,1
15693,2023-02-13,South Carolina,45,1818546,19820,42.0,Republicans,0,1
15694,2023-02-14,South Carolina,45,1823413,19863,42.0,Republicans,0,1
15695,2023-02-15,South Carolina,45,1823413,19863,42.0,Republicans,0,1
15696,2023-02-16,South Carolina,45,1823413,19863,42.0,Republicans,0,1
15697,2023-02-17,South Carolina,45,1823413,19863,42.0,Republicans,0,1
15698,2023-02-18,South Carolina,45,1823413,19863,42.0,Republicans,0,1
15699,2023-02-19,South Carolina,45,1823413,19863,42.0,Republicans,0,1
15700,2023-02-20,South Carolina,45,1823413,19863,42.0,Republicans,0,1
15701,2023-02-21,South Carolina,45,1823413,19863,42.0,Republicans,0,1
15702,2023-02-22,South Carolina,45,1827620,19938,42.0,Republicans,0,1
15703,2023-02-23,South Carolina,45,1827620,19938,42.0,Republicans,0,1
15704,2023-02-24,South Carolina,45,1827620,19938,42.0,Republicans,0,1
15705,2023-02-25,South Carolina,45,1827620,19938,42.0,Republicans,0,1
15706,2023-02-26,South Carolina,45,1827620,19938,42.0,Republicans,0,1
15707,2023-02-27,South Carolina,45,1827620,19938,42.0,Republicans,0,1
15708,2023-02-28,South Carolina,45,1833731,20022,42.0,Republicans,0,1
15709,2023-03-01,South Carolina,45,1833731,20022,42.0,Republicans,0,1
15710,2023-03-02,South Carolina,45,1833731,20022,42.0,Republicans,0,1
15711,2023-03-03,South Carolina,45,1833731,20022,42.0,Republicans,0,1
15712,2023-03-04,South Carolina,45,1833731,20022,42.0,Republicans,0,1
15713,2023-03-05,South Carolina,45,1833731,20022,42.0,Republicans,0,1
15714,2023-03-06,South Carolina,45,1833731,20022,42.0,Republicans,0,1
15715,2023-03-07,South Carolina,45,1836568,20081,42.0,Republicans,0,1
15716,2023-03-08,South Carolina,45,1836568,20081,42.0,Republicans,0,1
15717,2023-03-09,South Carolina,45,1836568,20128,42.0,Republicans,0,1
15718,2023-03-10,South Carolina,45,1836568,20128,42.0,Republicans,0,1
15719,2023-03-11,South Carolina,45,1836568,20128,42.0,Republicans,0,1
15720,2023-03-12,South Carolina,45,1836568,20128,42.0,Republicans,0,1
15721,2023-03-13,South Carolina,45,1836568,20128,42.0,Republicans,0,1
15722,2023-03-14,South Carolina,45,1838468,20176,42.0,Republicans,0,1
15723,2023-03-15,South Carolina,45,1838468,20176,42.0,Republicans,0,1
15724,2023-03-16,South Carolina,45,1838468,20176,42.0,Republicans,0,1
15725,2023-03-17,South Carolina,45,1838468,20176,42.0,Republicans,0,1
15726,2023-03-18,South Carolina,45,1838468,20176,42.0,Republicans,0,1
15727,2023-03-19,South Carolina,45,1838468,20176,42.0,Republicans,0,1
15728,2023-03-20,South Carolina,45,1838468,20176,42.0,Republicans,0,1
15729,2023-03-21,South Carolina,45,1840458,20192,42.0,Republicans,0,1
15730,2023-03-22,South Carolina,45,1840458,20192,42.0,Republicans,0,1
15731,2023-03-23,South Carolina,45,1840458,20192,42.0,Republicans,0,1
15732,2020-03-07,District of Columbia,11,1,0,18.5,Democrats,1,0
15733,2020-03-08,District of Columbia,11,1,0,18.5,Democrats,1,0
15734,2020-03-09,District of Columbia,11,4,0,18.5,Democrats,1,0
15735,2020-03-10,District of Columbia,11,4,0,18.5,Democrats,1,0
15736,2020-03-11,District of Columbia,11,10,0,18.5,Democrats,1,0
15737,2020-03-12,District of Columbia,11,10,0,18.5,Democrats,1,0
15738,2020-03-13,District of Columbia,11,10,0,18.5,Democrats,1,0
15739,2020-03-14,District of Columbia,11,16,0,18.5,Democrats,1,0
15740,2020-03-15,District of Columbia,11,17,0,18.5,Democrats,1,0
15741,2020-03-16,District of Columbia,11,22,0,18.5,Democrats,1,0
15742,2020-03-17,District of Columbia,11,31,0,18.5,Democrats,1,0
15743,2020-03-18,District of Columbia,11,36,0,18.5,Democrats,1,0
15744,2020-03-19,District of Columbia,11,39,0,18.5,Democrats,1,0
15745,2020-03-20,District of Columbia,11,71,0,18.5,Democrats,1,0
15746,2020-03-21,District of Columbia,11,77,1,18.5,Democrats,1,0
15747,2020-03-22,District of Columbia,11,98,1,18.5,Democrats,1,0
15748,2020-03-23,District of Columbia,11,116,2,18.5,Democrats,1,0
15749,2020-03-24,District of Columbia,11,137,2,18.5,Democrats,1,0
15750,2020-03-25,District of Columbia,11,183,2,18.5,Democrats,1,0
15751,2020-03-26,District of Columbia,11,231,3,18.5,Democrats,1,0
15752,2020-03-27,District of Columbia,11,267,3,18.5,Democrats,1,0
15753,2020-03-28,District of Columbia,11,304,4,18.5,Democrats,1,0
15754,2020-03-29,District of Columbia,11,342,5,18.5,Democrats,1,0
15755,2020-03-30,District of Columbia,11,401,9,18.5,Democrats,1,0
15756,2020-03-31,District of Columbia,11,495,9,18.5,Democrats,1,0
15757,2020-04-01,District of Columbia,11,586,11,18.5,Democrats,1,0
15758,2020-04-02,District of Columbia,11,653,12,18.5,Democrats,1,0
15759,2020-04-03,District of Columbia,11,757,15,18.5,Democrats,1,0
15760,2020-04-04,District of Columbia,11,902,21,18.5,Democrats,1,0
15761,2020-04-05,District of Columbia,11,998,22,18.5,Democrats,1,0
15762,2020-04-06,District of Columbia,11,1097,24,18.5,Democrats,1,0
15763,2020-04-07,District of Columbia,11,1211,24,18.5,Democrats,1,0
15764,2020-04-08,District of Columbia,11,1440,27,18.5,Democrats,1,0
15765,2020-04-09,District of Columbia,11,1523,32,18.5,Democrats,1,0
15766,2020-04-10,District of Columbia,11,1660,38,18.5,Democrats,1,0
15767,2020-04-11,District of Columbia,11,1778,47,18.5,Democrats,1,0
15768,2020-04-12,District of Columbia,11,1875,50,18.5,Democrats,1,0
15769,2020-04-13,District of Columbia,11,1955,52,18.5,Democrats,1,0
15770,2020-04-14,District of Columbia,11,2058,67,18.5,Democrats,1,0
15771,2020-04-15,District of Columbia,11,2197,72,18.5,Democrats,1,0
15772,2020-04-16,District of Columbia,11,2350,81,18.5,Democrats,1,0
15773,2020-04-17,District of Columbia,11,2476,86,18.5,Democrats,1,0
15774,2020-04-18,District of Columbia,11,2666,91,18.5,Democrats,1,0
15775,2020-04-19,District of Columbia,11,2793,96,18.5,Democrats,1,0
15776,2020-04-20,District of Columbia,11,2927,105,18.5,Democrats,1,0
15777,2020-04-21,District of Columbia,11,3098,112,18.5,Democrats,1,0
15778,2020-04-22,District of Columbia,11,3206,127,18.5,Democrats,1,0
15779,2020-04-23,District of Columbia,11,3361,139,18.5,Democrats,1,0
15780,2020-04-24,District of Columbia,11,3528,153,18.5,Democrats,1,0
15781,2020-04-25,District of Columbia,11,3699,165,18.5,Democrats,1,0
15782,2020-04-26,District of Columbia,11,3841,178,18.5,Democrats,1,0
15783,2020-04-27,District of Columbia,11,3892,185,18.5,Democrats,1,0
15784,2020-04-28,District of Columbia,11,3994,190,18.5,Democrats,1,0
15785,2020-04-29,District of Columbia,11,4106,205,18.5,Democrats,1,0
15786,2020-04-30,District of Columbia,11,4323,224,18.5,Democrats,1,0
15787,2020-05-01,District of Columbia,11,4658,231,18.5,Democrats,1,0
15788,2020-05-02,District of Columbia,11,4797,240,18.5,Democrats,1,0
15789,2020-05-03,District of Columbia,11,5016,251,18.5,Democrats,1,0
15790,2020-05-04,District of Columbia,11,5170,258,18.5,Democrats,1,0
15791,2020-05-05,District of Columbia,11,5322,264,18.5,Democrats,1,0
15792,2020-05-06,District of Columbia,11,5461,277,18.5,Democrats,1,0
15793,2020-05-07,District of Columbia,11,5654,285,18.5,Democrats,1,0
15794,2020-05-08,District of Columbia,11,5899,304,18.5,Democrats,1,0
15795,2020-05-09,District of Columbia,11,6102,311,18.5,Democrats,1,0
15796,2020-05-10,District of Columbia,11,6272,323,18.5,Democrats,1,0
15797,2020-05-11,District of Columbia,11,6389,328,18.5,Democrats,1,0
15798,2020-05-12,District of Columbia,11,6485,336,18.5,Democrats,1,0
15799,2020-05-13,District of Columbia,11,6584,350,18.5,Democrats,1,0
15800,2020-05-14,District of Columbia,11,6736,358,18.5,Democrats,1,0
15801,2020-05-15,District of Columbia,11,6871,368,18.5,Democrats,1,0
15802,2020-05-16,District of Columbia,11,7042,375,18.5,Democrats,1,0
15803,2020-05-17,District of Columbia,11,7123,383,18.5,Democrats,1,0
15804,2020-05-18,District of Columbia,11,7270,392,18.5,Democrats,1,0
15805,2020-05-19,District of Columbia,11,7434,400,18.5,Democrats,1,0
15806,2020-05-20,District of Columbia,11,7551,407,18.5,Democrats,1,0
15807,2020-05-21,District of Columbia,11,7788,412,18.5,Democrats,1,0
15808,2020-05-22,District of Columbia,11,7893,418,18.5,Democrats,1,0
15809,2020-05-23,District of Columbia,11,7966,427,18.5,Democrats,1,0
15810,2020-05-24,District of Columbia,11,8110,432,18.5,Democrats,1,0
15811,2020-05-25,District of Columbia,11,8225,440,18.5,Democrats,1,0
15812,2020-05-26,District of Columbia,11,8334,440,18.5,Democrats,1,0
15813,2020-05-27,District of Columbia,11,8406,445,18.5,Democrats,1,0
15814,2020-05-28,District of Columbia,11,8492,453,18.5,Democrats,1,0
15815,2020-05-29,District of Columbia,11,8538,460,18.5,Democrats,1,0
15816,2020-05-30,District of Columbia,11,8717,462,18.5,Democrats,1,0
15817,2020-05-31,District of Columbia,11,8801,466,18.5,Democrats,1,0
15818,2020-06-01,District of Columbia,11,8857,468,18.5,Democrats,1,0
15819,2020-06-02,District of Columbia,11,8886,470,18.5,Democrats,1,0
15820,2020-06-03,District of Columbia,11,9016,473,18.5,Democrats,1,0
15821,2020-06-04,District of Columbia,11,9120,475,18.5,Democrats,1,0
15822,2020-06-05,District of Columbia,11,9199,479,18.5,Democrats,1,0
15823,2020-06-06,District of Columbia,11,9269,483,18.5,Democrats,1,0
15824,2020-06-07,District of Columbia,11,9332,489,18.5,Democrats,1,0
15825,2020-06-08,District of Columbia,11,9389,491,18.5,Democrats,1,0
15826,2020-06-09,District of Columbia,11,9474,495,18.5,Democrats,1,0
15827,2020-06-10,District of Columbia,11,9537,499,18.5,Democrats,1,0
